"Daily exchange rates by type, currency and time"

"Exchange rates (DKK per 100 units of foreign currency)"
" ","Euro  (Jan. 1999-)"
" "," ","2020M03D19",747.3100
" "," ","2020M03D20",746.9100
" "," ","2020M03D23",747.0600
" "," ","2020M03D24",746.6900
" "," ","2020M03D25",746.8200
" "," ","2020M03D26",746.5900
" "," ","2020M03D27",746.0600
" "," ","2020M03D30",746.6700
" "," ","2020M03D31",746.7400
" "," ","2020M04D01",746.4200
" "," ","2020M04D02",746.6100
" "," ","2020M04D03",746.8900
" "," ","2020M04D06",746.6000
" "," ","2020M04D07",746.7500
" "," ","2020M04D08",746.4000
" "," ","2020M04D14",746.2300
" "," ","2020M04D15",746.3700
" "," ","2020M04D16",746.1900
" "," ","2020M04D17",746.0300
" "," ","2020M04D20",745.8400
" "," ","2020M04D21",745.8200
" "," ","2020M04D22",745.8900
" "," ","2020M04D23",745.7700
" "," ","2020M04D24",745.7700
" "," ","2020M04D27",745.9100
" "," ","2020M04D28",745.7000
" "," ","2020M04D29",745.7100
" "," ","2020M04D30",745.8400
" "," ","2020M05D01",..
" "," ","2020M05D04",746.2200
" "," ","2020M05D05",746.1200
" "," ","2020M05D06",746.1800
" "," ","2020M05D07",746.0500
" "," ","2020M05D11",745.9500
" "," ","2020M05D12",745.7700
" "," ","2020M05D13",745.5600
" "," ","2020M05D14",745.7300
" "," ","2020M05D15",745.7600
" "," ","2020M05D18",745.4800
" "," ","2020M05D19",745.6200
" "," ","2020M05D20",745.6500
" "," ","2020M05D25",745.6800
" "," ","2020M05D26",745.5800
" "," ","2020M05D27",745.8300
" "," ","2020M05D28",745.4400
" "," ","2020M05D29",745.4200
" "," ","2020M06D02",745.4100
" "," ","2020M06D03",745.4700
" "," ","2020M06D04",745.5700
" "," ","2020M06D08",745.5500
" "," ","2020M06D09",745.6800
" "," ","2020M06D10",745.5300
" "," ","2020M06D11",745.4900
" "," ","2020M06D12",745.5100
" "," ","2020M06D15",745.5900
" "," ","2020M06D16",745.6100
" "," ","2020M06D17",745.6000
" "," ","2020M06D18",745.5600
" "," ","2020M06D19",745.5400
" "," ","2020M06D22",745.4300
" "," ","2020M06D23",745.3700
" "," ","2020M06D24",745.3000
" "," ","2020M06D25",745.3400
" "," ","2020M06D26",745.2300
" "," ","2020M06D29",745.3100
" "," ","2020M06D30",745.2600
" "," ","2020M07D01",745.2800
" "," ","2020M07D02",745.0600
" "," ","2020M07D03",745.1600
" "," ","2020M07D06",745.1600
" "," ","2020M07D07",745.2200
" "," ","2020M07D08",744.9300
" "," ","2020M07D09",745.0300
" "," ","2020M07D10",744.8300
" "," ","2020M07D13",744.4800
" "," ","2020M07D14",744.4700
" "," ","2020M07D15",744.6500
" "," ","2020M07D16",744.5200
" "," ","2020M07D17",744.5300
" "," ","2020M07D20",744.8000
" "," ","2020M07D21",744.4900
" "," ","2020M07D22",744.4200
" "," ","2020M07D23",744.2900
" "," ","2020M07D24",744.3800
" "," ","2020M07D27",744.3600
" "," ","2020M07D28",744.2900
" "," ","2020M07D29",744.2700
" "," ","2020M07D30",744.2600
" "," ","2020M07D31",744.4200
" "," ","2020M08D03",744.6600
" "," ","2020M08D04",744.6200
" "," ","2020M08D05",745.0800
" "," ","2020M08D06",745.0000
" "," ","2020M08D07",744.8300
" "," ","2020M08D10",744.7900
" "," ","2020M08D11",744.6900
" "," ","2020M08D12",744.7200
" "," ","2020M08D13",744.7400
" "," ","2020M08D14",744.7000
" "," ","2020M08D17",744.7000
" "," ","2020M08D18",744.6600
" "," ","2020M08D19",744.5300
" "," ","2020M08D20",744.5100
" "," ","2020M08D21",744.4100
" "," ","2020M08D24",744.3500
" "," ","2020M08D25",744.2300
" "," ","2020M08D26",744.3900
" "," ","2020M08D27",744.2900
" "," ","2020M08D28",744.3900
" "," ","2020M08D31",744.3900
" "," ","2020M09D01",744.3400
" "," ","2020M09D02",744.1200
" "," ","2020M09D03",744.0100
" "," ","2020M09D04",744.0300
" "," ","2020M09D07",744.1100
" "," ","2020M09D08",744.0700
" "," ","2020M09D09",744.0300
" "," ","2020M09D10",744.0400
" "," ","2020M09D11",744.0200
" "," ","2020M09D14",743.9800
" "," ","2020M09D15",743.9600
" "," ","2020M09D16",743.9600
" "," ","2020M09D17",743.9600
" "," ","2020M09D18",744.0300
" "," ","2020M09D21",744.0800
" "," ","2020M09D22",744.1700
" "," ","2020M09D23",744.2900
" "," ","2020M09D24",744.2500
" "," ","2020M09D25",744.6500
" "," ","2020M09D28",744.5900
" "," ","2020M09D29",744.6100
" "," ","2020M09D30",744.6200
" "," ","2020M10D01",744.2100
" "," ","2020M10D02",744.1400
" "," ","2020M10D05",744.0000
" "," ","2020M10D06",744.0800
" "," ","2020M10D07",744.2100
" "," ","2020M10D08",744.2300
" "," ","2020M10D09",744.2200
" "," ","2020M10D12",744.3000
" "," ","2020M10D13",744.3200
" "," ","2020M10D14",744.3900
" "," ","2020M10D15",744.2900
" "," ","2020M10D16",744.2000
" "," ","2020M10D19",744.1000
" "," ","2020M10D20",744.2500
" "," ","2020M10D21",744.3200
" "," ","2020M10D22",744.0900
" "," ","2020M10D23",744.0700
" "," ","2020M10D26",744.1200
" "," ","2020M10D27",744.0600
" "," ","2020M10D28",744.3500
" "," ","2020M10D29",744.6200
" "," ","2020M10D30",744.6600
" "," ","2020M11D02",744.5500
" "," ","2020M11D03",744.6200
" "," ","2020M11D04",744.6600
" "," ","2020M11D05",744.6700
" "," ","2020M11D06",744.9300
" "," ","2020M11D09",744.7600
" "," ","2020M11D10",744.4500
" "," ","2020M11D11",744.3200
" "," ","2020M11D12",744.5900
" "," ","2020M11D13",744.6800
" "," ","2020M11D16",744.8000
" "," ","2020M11D17",744.8000
" "," ","2020M11D18",745.1600
" "," ","2020M11D19",744.9800
" "," ","2020M11D20",744.8900
" "," ","2020M11D23",744.7200
" "," ","2020M11D24",744.2400
" "," ","2020M11D25",744.1900
" "," ","2020M11D26",744.2000
" "," ","2020M11D27",744.1500
" "," ","2020M11D30",744.1200
" "," ","2020M12D01",744.4100
" "," ","2020M12D02",744.3800
" "," ","2020M12D03",744.3900
" "," ","2020M12D04",744.2900
" "," ","2020M12D07",744.3300
" "," ","2020M12D08",744.3600
" "," ","2020M12D09",744.2900
" "," ","2020M12D10",744.2300
" "," ","2020M12D11",744.2900
" "," ","2020M12D14",744.2100
" "," ","2020M12D15",744.2700
" "," ","2020M12D16",744.1500
" "," ","2020M12D17",743.9800
" "," ","2020M12D18",743.9300
" "," ","2020M12D21",744.0100
" "," ","2020M12D22",744.0100
" "," ","2020M12D23",743.8000
" "," ","2020M12D28",743.6100
" "," ","2020M12D29",743.8200
" "," ","2020M12D30",743.9300
" "," ","2021M01D04",743.7900
" "," ","2021M01D05",743.8700
" "," ","2021M01D06",743.9300
" "," ","2021M01D07",743.9200
" "," ","2021M01D08",743.6900
" "," ","2021M01D11",743.7200
" "," ","2021M01D12",743.8500
" "," ","2021M01D13",743.9200
" "," ","2021M01D14",743.9300
" "," ","2021M01D15",743.9300
" "," ","2021M01D18",743.9300
" "," ","2021M01D19",743.9300
" "," ","2021M01D20",743.8200
" "," ","2021M01D21",743.9500
" "," ","2021M01D22",744.0400
" "," ","2021M01D25",744.0600
" "," ","2021M01D26",743.9000
" "," ","2021M01D27",743.7700
" "," ","2021M01D28",743.6800
" "," ","2021M01D29",743.7000
" "," ","2021M02D01",743.7300
" "," ","2021M02D02",743.7300
" "," ","2021M02D03",743.7500
" "," ","2021M02D04",743.6700
" "," ","2021M02D05",743.6200
" "," ","2021M02D08",743.6500
" "," ","2021M02D09",743.6900
" "," ","2021M02D10",743.7300
" "," ","2021M02D11",743.8000
" "," ","2021M02D12",743.6100
" "," ","2021M02D15",743.6600
" "," ","2021M02D16",743.6700
" "," ","2021M02D17",743.6800
" "," ","2021M02D18",743.6200
" "," ","2021M02D19",743.6800
" "," ","2021M02D22",743.6500
" "," ","2021M02D23",743.6600
" "," ","2021M02D24",743.6400
" "," ","2021M02D25",743.6300
" "," ","2021M02D26",743.6100
" "," ","2021M03D01",743.6000
" "," ","2021M03D02",743.6100
" "," ","2021M03D03",743.6200
" "," ","2021M03D04",743.6100
" "," ","2021M03D05",743.6300
" "," ","2021M03D08",743.6200
" "," ","2021M03D09",743.6600
" "," ","2021M03D10",743.6600
" "," ","2021M03D11",743.6600
" "," ","2021M03D12",743.6600
" "," ","2021M03D15",743.6200
" "," ","2021M03D16",743.6000
" "," ","2021M03D17",743.6000
" "," ","2021M03D18",743.6000
" "," ","2021M03D19",743.6400
" "," ","2021M03D22",743.6000
" "," ","2021M03D23",743.6000
" "," ","2021M03D24",743.6000
" "," ","2021M03D25",743.6000
" "," ","2021M03D26",743.6100
" "," ","2021M03D29",743.6000
" "," ","2021M03D30",743.6900
" "," ","2021M03D31",743.7300
" "," ","2021M04D06",743.7900
" "," ","2021M04D07",743.6500
" "," ","2021M04D08",743.7700
" "," ","2021M04D09",743.7200
" "," ","2021M04D12",743.6900
" "," ","2021M04D13",743.7400
" "," ","2021M04D14",743.7200
" "," ","2021M04D15",743.7200
" "," ","2021M04D16",743.6800
" "," ","2021M04D19",743.6400
" "," ","2021M04D20",743.6500
" "," ","2021M04D21",743.6400
" "," ","2021M04D22",743.6600
" "," ","2021M04D23",743.6100
" "," ","2021M04D26",743.6200
" "," ","2021M04D27",743.6000
" "," ","2021M04D28",743.6000
" "," ","2021M04D29",743.6000
" "," ","2021M05D03",743.6500
" "," ","2021M05D04",743.6100
" "," ","2021M05D05",743.6000
" "," ","2021M05D06",743.6000
" "," ","2021M05D07",743.6100
" "," ","2021M05D10",743.6100
" "," ","2021M05D11",743.6000
" "," ","2021M05D12",743.6000
" "," ","2021M05D17",743.6300
" "," ","2021M05D18",743.6300
" "," ","2021M05D19",743.6000
" "," ","2021M05D20",743.6400
" "," ","2021M05D21",743.6200
" "," ","2021M05D25",743.6000
" "," ","2021M05D26",743.6000
" "," ","2021M05D27",743.6300
" "," ","2021M05D28",743.6600
" "," ","2021M05D31",743.6500
" "," ","2021M06D01",743.6600
" "," ","2021M06D02",743.6500
" "," ","2021M06D03",743.6500
" "," ","2021M06D04",743.6800
" "," ","2021M06D07",743.6900
" "," ","2021M06D08",743.6400
" "," ","2021M06D09",743.6600
" "," ","2021M06D10",743.6400
" "," ","2021M06D11",743.6100
" "," ","2021M06D14",743.6100
" "," ","2021M06D15",743.6200
" "," ","2021M06D16",743.6600
" "," ","2021M06D17",743.6900
" "," ","2021M06D18",743.6400
" "," ","2021M06D21",743.6400
" "," ","2021M06D22",743.6000
" "," ","2021M06D23",743.6200
" "," ","2021M06D24",743.6200
" "," ","2021M06D25",743.6300
" "," ","2021M06D28",743.6900
" "," ","2021M06D29",743.6300
" "," ","2021M06D30",743.6200
" "," ","2021M07D01",743.6000
" "," ","2021M07D02",743.6000
" "," ","2021M07D05",743.6000
" "," ","2021M07D06",743.6100
" "," ","2021M07D07",743.6100
" "," ","2021M07D08",743.6600
" "," ","2021M07D09",743.6700
" "," ","2021M07D12",743.7500
" "," ","2021M07D13",743.8000
" "," ","2021M07D14",743.7600
" "," ","2021M07D15",743.7500
" "," ","2021M07D16",743.8100
" "," ","2021M07D19",743.7700
" "," ","2021M07D20",743.8100
" "," ","2021M07D21",743.8500
" "," ","2021M07D22",743.8200
" "," ","2021M07D23",743.8200
" "," ","2021M07D26",743.7200
" "," ","2021M07D27",743.7100
" "," ","2021M07D28",743.7300
" "," ","2021M07D29",743.7600
" "," ","2021M07D30",743.7900
" "," ","2021M08D02",743.8100
" "," ","2021M08D03",743.7600
" "," ","2021M08D04",743.6700
" "," ","2021M08D05",743.6600
" "," ","2021M08D06",743.7100
" "," ","2021M08D09",743.7000
" "," ","2021M08D10",743.7300
" "," ","2021M08D11",743.7300
" "," ","2021M08D12",743.7100
" "," ","2021M08D13",743.7000
" "," ","2021M08D16",743.6700
" "," ","2021M08D17",743.6500
" "," ","2021M08D18",743.6800
" "," ","2021M08D19",743.6900
" "," ","2021M08D20",743.6800
" "," ","2021M08D23",743.6900
" "," ","2021M08D24",743.7000
" "," ","2021M08D25",743.6600
" "," ","2021M08D26",743.6600
" "," ","2021M08D27",743.6300
" "," ","2021M08D30",743.6100
" "," ","2021M08D31",743.6000
" "," ","2021M09D01",743.6100
" "," ","2021M09D02",743.6000
" "," ","2021M09D03",743.6100
" "," ","2021M09D06",743.6000
" "," ","2021M09D07",743.6200
" "," ","2021M09D08",743.6000
" "," ","2021M09D09",743.6200
" "," ","2021M09D10",743.6200
" "," ","2021M09D13",743.6200
" "," ","2021M09D14",743.6100
" "," ","2021M09D15",743.6100
" "," ","2021M09D16",743.6000
" "," ","2021M09D17",743.6000
" "," ","2021M09D20",743.5900
" "," ","2021M09D21",743.6000
" "," ","2021M09D22",743.6100
" "," ","2021M09D23",743.6200
" "," ","2021M09D24",743.6200
" "," ","2021M09D27",743.6000
" "," ","2021M09D28",743.6000
" "," ","2021M09D29",743.6000
" "," ","2021M09D30",743.6000
" "," ","2021M10D01",743.7200
" "," ","2021M10D04",743.7400
" "," ","2021M10D05",743.7900
" "," ","2021M10D06",743.9800
" "," ","2021M10D07",743.9900
" "," ","2021M10D08",744.1300
" "," ","2021M10D11",744.1200
" "," ","2021M10D12",744.0800
" "," ","2021M10D13",744.0700
" "," ","2021M10D14",744.0600
" "," ","2021M10D15",744.0200
" "," ","2021M10D18",744.0000
" "," ","2021M10D19",744.0600
" "," ","2021M10D20",744.0400
" "," ","2021M10D21",744.0600
" "," ","2021M10D22",744.0500
" "," ","2021M10D25",743.9900
" "," ","2021M10D26",743.9200
" "," ","2021M10D27",743.9400
" "," ","2021M10D28",743.9100
" "," ","2021M10D29",743.8900
" "," ","2021M11D01",743.9600
" "," ","2021M11D02",743.9900
" "," ","2021M11D03",743.8100
" "," ","2021M11D04",743.7700
" "," ","2021M11D05",743.7600
" "," ","2021M11D08",743.8300
" "," ","2021M11D09",743.7700
" "," ","2021M11D10",743.7600
" "," ","2021M11D11",743.7200
" "," ","2021M11D12",743.7000
" "," ","2021M11D15",743.7500
" "," ","2021M11D16",743.6700
" "," ","2021M11D17",743.6500
" "," ","2021M11D18",743.6200
" "," ","2021M11D19",743.6600
" "," ","2021M11D22",743.6800
" "," ","2021M11D23",743.6400
" "," ","2021M11D24",743.6700
" "," ","2021M11D25",743.6200
" "," ","2021M11D26",743.6500
" "," ","2021M11D29",743.6700
" "," ","2021M11D30",743.6800
" "," ","2021M12D01",743.6200
" "," ","2021M12D02",743.6200
" "," ","2021M12D03",743.6200
" "," ","2021M12D06",743.6200
" "," ","2021M12D07",743.6300
" "," ","2021M12D08",743.6200
" "," ","2021M12D09",743.6200
" "," ","2021M12D10",743.6200
" "," ","2021M12D13",743.6200
" "," ","2021M12D14",743.6200
" "," ","2021M12D15",743.6200
" "," ","2021M12D16",743.6200
" "," ","2021M12D17",743.6400
" "," ","2021M12D20",743.6300
" "," ","2021M12D21",743.6200
" "," ","2021M12D22",743.6200
" "," ","2021M12D23",743.6200
" "," ","2021M12D27",743.6200
" "," ","2021M12D28",743.6200
" "," ","2021M12D29",743.6500
" "," ","2021M12D30",743.6500
" "," ","2022M01D03",743.8200
" "," ","2022M01D04",743.7800
" "," ","2022M01D05",743.8400
" "," ","2022M01D06",743.9300
" "," ","2022M01D07",743.8000
" "," ","2022M01D10",743.8100
" "," ","2022M01D11",744.0400
" "," ","2022M01D12",744.1400
" "," ","2022M01D13",744.0900
" "," ","2022M01D14",744.1400
" "," ","2022M01D17",744.1700
" "," ","2022M01D18",744.2500
" "," ","2022M01D19",744.1900
" "," ","2022M01D20",744.2400
" "," ","2022M01D21",744.3100
" "," ","2022M01D24",744.3100
" "," ","2022M01D25",744.3700
" "," ","2022M01D26",744.2000
" "," ","2022M01D27",744.2800
" "," ","2022M01D28",744.3200
" "," ","2022M01D31",744.1900
" "," ","2022M02D01",744.0700
" "," ","2022M02D02",743.8300
" "," ","2022M02D03",743.8800
" "," ","2022M02D04",744.3200
" "," ","2022M02D07",744.4300
" "," ","2022M02D08",744.3700
" "," ","2022M02D09",744.3700
" "," ","2022M02D10",744.0400
" "," ","2022M02D11",744.0000
" "," ","2022M02D14",744.1100
" "," ","2022M02D15",744.2200
" "," ","2022M02D16",744.1000
" "," ","2022M02D17",743.9800
" "," ","2022M02D18",743.8200
" "," ","2022M02D21",743.9700
" "," ","2022M02D22",743.9200
" "," ","2022M02D23",743.8800
" "," ","2022M02D24",744.0500
" "," ","2022M02D25",744.1800
" "," ","2022M02D28",744.0400
" "," ","2022M03D01",743.7700
" "," ","2022M03D02",743.8700
" "," ","2022M03D03",743.9900
" "," ","2022M03D04",743.9400
" "," ","2022M03D07",744.0600
" "," ","2022M03D08",744.4100
" "," ","2022M03D09",744.4000
" "," ","2022M03D10",744.0100
" "," ","2022M03D11",744.0200
" "," ","2022M03D14",744.0500
" "," ","2022M03D15",744.1000
" "," ","2022M03D16",744.1200
" "," ","2022M03D17",744.3900
" "," ","2022M03D18",744.2300
" "," ","2022M03D21",744.1100
" "," ","2022M03D22",744.0200
" "," ","2022M03D23",743.8100
" "," ","2022M03D24",743.9700
" "," ","2022M03D25",744.0400
" "," ","2022M03D28",743.9300
" "," ","2022M03D29",743.8800
" "," ","2022M03D30",743.9100
